OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
72458,7-ELEVEN #41335,SR-80 & SR-29,Labelle,FL,225,3.599,26.7615384,-81.4385828
72459,7-ELEVEN #34154,I-75 Exit 128,Fort Myers,FL,225,3.299,26.640628,-81.8723084
72462,Story Belgrade Cardlock,"I-90, EXIT 298",Belgrade,MT,786,3.699,45.773279,-111.184535
72466,Holbrook Cardlock,I-40 EXIT 285,Holbrook                                ,AZ,930,3.23233333,34.9037105,-110.1593261
72467,SUNOCO SERVICE STATION,I-81 Exit 44 & SR-465,Carlisle                                ,PA,70,3.889,40.201499,-77.1890783
72468,Springerville Cardlock,US-191,Springerville,AZ,930,3.259,34.1340599,-109.286008
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.699,41.7003302,-88.0717708
72471,THORNTONS #221335,I-55 Exit 263,Bolingbrook,IL,296,3.649,41.7003302,-88.0717708
72473,Loves Travel Stop #885,US 77,Harlingen,TX,665,3.649,26.1907543,-97.6960599
72475,Express 24,SR-77 & US-60,Show Low                                ,AZ,930,3.299,34.2542084,-110.029832
72476,Mandan Cardlock (Bulk Plant),"I-94, EXIT 153",Mandan                                  ,ND,273,3.599,46.826415,-100.889704
72477,Racetrac #2618,US-231 & CR-8,Huntsville,AL,615,2.95066666,34.729847,-86.5859011
72478,Racetrac #2621,SR-53,Huntsville,AL,615,3.099,34.729847,-86.5859011
72479,CEFCO #2086,US 180 & 84,Snyder,TX,700,2.96566666,32.7180803,-100.918231
72480,TA Mt Vernon,I-44,Mount Vernon,MO,535,3.404,37.1036666,-93.8185401
72481,CASEYS #4323,SR-57 & SR-60,Wanamingo                               ,MN,451,3.499,44.3043907,-92.7906122
72482,RUTTERS FARM STORE #80,SR 61,Orwigsburg,PA,208,3.859,40.6548566,-76.1007318
72483,Circle K #4700047,I-65 Exit 34A,Austin,IN,415,3.799,38.7423428,-85.8048022
72485,ALLSUPS CONVENIENCE STORE #2160,US 70,Roswell,NM,593,3.25566666,33.3944772,-104.5849004
72486,QUIKTRIP #4216,"I-70 & SR-79, EXIT 304",Bennett,CO,800,3.199,46.12084614001245,-68.11446472579028
72487,PILOT #1380,I-2 EXIT 161,Mercedes,TX,639,3.659,26.1497977,-97.9136112
72488,MAVERIK COUNTRY STORE #657,I-15 Exit 10,Washington,UT,910,3.42566666,37.2393471,-113.525776
72489,CASEYS #3987,LINCOLN HWY,Wanatah,IN,465,3.71566666,41.4305964,-86.898358
72490,ASAP GENERAL STORE #322,US-281,Hinton,OK,483,3.13233333,35.4715518,-98.3556589
72492,CIRCLE K #2709098,US 85,Greeley,CO,800,3.21066666,40.4233142,-104.7091322
72493,Chiricahua Apache Plaza,I-10 EXIT 102,Deming,NM,640,3.03733333,32.2656249,-107.8028417
72494,7-ELEVEN #42132,"I-35, EXIT 131",Lytle,TX,740,3.599,29.22733363753619,-98.78860501235452
72495,ROAD RANGER #286,1-40 EXIT 77,Amarillo,TX,585,2.97233333,35.20729,-101.8371192
72496,ROAD RANGER #289,I-45 EXIT 189,Teague,TX,765,3.39566666,31.6271145,-96.2838621
72497,ROAD RANGER #290,"I-44, Exit 13",Joplin,MO,277,3.21233333,37.0841838,-94.5133385
72498,SHEETZ  #760,"I-71, EXIT 140 Township Rd 256",Marengo,OH,315,3.06566666,40.4008945,-82.8107329
72499,Bowie Travel Center,I-10,Bowie,AZ,980,3.099,32.3262613,-109.4870141
72499,One9 dba Bowie Travel Center,I-10,Bowie,AZ,980,3.059,32.3262613,-109.4870141
72499,Bowie Travel Center Chevron dba One9 #1411,I-10,Bowie,AZ,980,3.014,32.3262613,-109.4870141
72500,GAS N WASH,US 34,Plano,IL,290,3.499,41.662877,-88.5366814
72500,GAS N WASH,US 34,Plano,IL,290,3.599,41.662877,-88.5366814
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.969,41.3272919,-89.1287636
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.249,41.3272919,-89.1287636
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,2.999,41.3272919,-89.1287636
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.099,41.3272919,-89.1287636
72501,QUIKTRIP #7203,"I-80, EXIT 75 &SR-251",Peru,IL,520,3.159,41.3272919,-89.1287636
72502,QUIKTRIP #7133,"I-95, EXIT 190 & SR-34",Dillon,SC,63,3.08233333,34.4014089,-79.3864339
72503,QUIKTRIP #7151,I-55/40 EXIT 278 & SR-191,West Memphis,AR,435,2.999,35.1464797,-90.1845388
72505,CASEYS #4379,I-59 HWY,Worthington,MN,530,3.14233333,43.6205056,-95.5956434
72506,CASEYS #4273,SR-56,Madison,IN,375,3.699,40.1624531,-85.7260804
72507,Golden Gate Fillmore,SR 99,Fillmore,UT,791,3.29733333,38.9688118,-112.323587
72510,STUCK FLEET FUELING,US-19,Waynesburg,PA,165,4.499,39.8964641,-80.1792299
72514,Petro-Card 24 #910722,SR-6,Trenton                                 ,MO,276,3.149,40.0789018,-93.6166074
72515,PETRO-CARD 24 #910520,US-54BUS,Mexico                                  ,MO,310,3.229,39.1697626,-91.8829484
72519,CIRCLE K #2723050,SR-59,Hope Mills,NC,205,2.909,34.9704419,-78.9453056
72520,PETRO-CARD 24 #910160,US-50,Warrensburg                             ,MO,400,3.299,38.7624373,-93.7409596
72521,PETRO-CARD 24 #910410,I-44/US-66,Lebanon                                 ,MO,535,3.099,37.6806669,-92.6637835
72522,MFA #910591,US-63 ,La Plata,MO,494,3.339,40.0233687,-92.4915779
72523,Petro-Card 24 #910820,US-60BUS,Willow Springs                          ,MO,535,3.399,36.9922768,-91.9698742
72524,QuickChek #189,US-46,Ridgefield,NJ,115,3.25233333,40.8342669,-74.0087505
72526,PETRO-CARD 24 #911251,US-169,King City                               ,MO,567,3.299,40.0513843,-94.524125
72528,MFA #910260,SR-87/240,Glasgow                                 ,MO,310,3.3965,39.2263965,-92.8470016
72529,PETRO-CARD 24 #910530,US-24,Moberly                                 ,MO,310,3.419,39.4201137,-92.4364298
72530,PETRO-CARD 24 #910140,US-50 BUS,California                              ,MO,392,3.459,38.628683,-92.5659635
72531,PETRO-CARD 24 #910040,US-60 BUS,Aurora,MO,416,3.209,36.9724863,-93.7211623
72533,Fuel 4,US-9,Jersey City,NJ,115,3.239,40.7215682,-74.047455
72534,Petro-Card 24 #911290,US-59,Mound City                              ,MO,567,3.149,40.1311066,-95.2316428
72535,MFA #911310,SR-5,Centerville                             ,IA,489,3.12566666,40.7344306,-92.8742102
72536,MFA 910281,SR-5 ,Milan,MO,276,3.299,40.202346,-93.125267
72537,PETRO-CARD 24 #910210,SR-7,Clinton                                 ,MO,400,3.399,39.5975986,-94.4184896
72538,Petro-Card 24 #910670,SR-51,Qulin                                   ,MO,275,3.199,36.5958908,-90.2473247
72540,MFA #910441,US-54,Louisiana                               ,MO,494,3.049,39.4492151,-91.0465742
72541,MFA 911021,US-136 ,Tarkio                                  ,MO,567,3.329,40.4402763,-95.3777586
72542,MFA #910731,SR-15,Shelbina                                ,MO,494,2.999,39.6939275,-92.0429502
72543,PETRO CARD 24,SR-18,Clinton                                 ,MO,400,3.399,39.5975986,-94.4184896
72544,BJS NEW UNDERWOOD,CR-1416,New Underwood,SD,506,3.699,44.09332,-102.836282
72546,MFA OIL #2028,SR-53,Poplar Bluff                            ,MO,275,3.23233333,36.7563166,-90.3944869
72548,GASQUATCH,US-70/SR-3,Idabel,OK,723,3.10733333,33.8956647,-94.8263281
72550,TERRIBLE HERBST #388,I-15 Exit 91,Moapa,NV,910,3.549,36.6673648,-114.584977
72551,Good 2 Go,US-81,Geneva,NE,350,3.36566666,40.5257539,-97.6027667
72552,VALLEYWIDE COUNTRY STORE,I- 86 Exit 40,American Falls,ID,787,3.599,42.7860227,-112.854437
72553,Friendly Express,I-71 Exit 186 & US-250,Ashland,OH,249,3.199,40.8977884,-82.3322061
72554,CEFCO #422,SR-4,Baker,FL,127,3.299,30.3143459,-82.2847163
72556,STARMART,US-183,Goldthwaite,TX,765,3.099,31.4508098,-98.570017
72557,LITTLE NECK SHELL,I-16 Exit 152,Bloomingdale,GA,195,3.099,32.1324249,-81.2990018
72558,Circle K #4703975,SR-109 & US-70,Lebanon,TN,460,2.87233333,36.2079779,-86.2910945
72559,SUN TRAVEL CENTER,I-55 EXIT 114A,Canton,MS,760,3.499,32.612602,-90.0367512
72560,AMOCO,US 131 & US 12,White Pigeon,MI,465,3.559,41.7981056,-85.6433229
72560,AMOCO,US 131 & US 12,White Pigeon,MI,465,3.599,41.7981056,-85.6433229
72561,7-ELEVEN #38638,I-25 Exit 235,Erie,CO,800,3.399,40.0403001,-104.9824252
72562,7-ELEVEN #17703,US HWY 11,Martinsburg,WV,70,3.249,39.4562528,-77.9639604
72563,RACEWAY #6991,I-65 Exit 19 & US-43,Creola,AL,715,2.949,30.8918509,-88.0397213
72565,WEIGEL'S #102,I-75 & SR-30,Athens,TN,405,3.34733333,35.4428864,-84.5930113
72566,Loves  Travel Stop #826,I-70 Exit 75,Parachute,CO,800,3.59566666,39.446422999999996,-108.05226720380692
72567,THE TEXAN #12,US 87,La Vernia,TX,740,3.049,29.356348,-98.1155633
72569,RACETRAC #204,US-19 & SR-400,Dawsonville                             ,GA,18,3.319,34.4212053,-84.1190804
72570,Lake View Cheese & Liquor,I-43,Belgium,WI,444,3.25566666,43.4997212,-87.850367
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.909,46.601557,-120.510842
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.899,46.601557,-120.510842
72571,MAVERIK #719,I-82 EXIT 33,Yakima,WA,962,3.929,46.601557,-120.510842
72572,GOOD 2 GO #713/ONE9 #1432,I-76 EXIT 21,Brighton,CO,800,3.269,39.983721,-104.8110775
72572,GOOD 2 GO #713 DBA ONE9 #1432,I-76 EXIT 21,Brighton,CO,800,3.199,39.983721,-104.8110775
72574,Loves Travel Stop #831,"I-10 & Fort Grant Rd, Exit 340",Willcox,AZ,980,3.33233333,32.2529138,-109.8315759
72575,Loves Travel Stop #864,US-98,Lucedale,MS,715,3.449,30.9248878,-88.5879421
72576,Pride Travel Center South,"I-291 & SR-5, EXIT 4",South Windsor,CT,100,3.909,41.8489872,-72.5717551
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.079,41.5662245,-87.5381569
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.249,41.5662245,-87.5381569
72577,QUIKTRIP #7205,"I-80, EXIT 161",Lansing,IL,365,3.179,41.5662245,-87.5381569
72578,QUIKTRIP #7247,"I-55, EXIT 85",Byram,MS,760,2.91566666,32.184469,-90.27646251218417
72579,Raceway #6986,US-378 & CR-467,Sumter,SC,135,2.979,33.9204354,-80.3414693
72580,KWIK TRIP #1267,SR 29,Chippewa Falls,WI,295,3.39233333,44.9371325,-91.3932118
72581,FASTRAC MARKET #500266,I-87 Exit 18,Queensbury,NY,12,3.999,43.3453753,-73.7011192
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.999,43.1009031,-75.2326641
72582,FASTRAC MARKET #500242,SR-12 & SR-5A,Utica,NY,235,3.899,43.1009031,-75.2326641
72583,SHEETZ #769,I-80 Exit 232,Bloomsburg,PA,138,3.329,41.0044958,-76.4537302
72584,ONE9 #1359,"I-80, EXIT 30",Sparks,NV,966,3.549,39.5404679,-119.7487235
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.559,42.2830786,-87.9531303
72585,GAS N WASH GREEN OAKS,"I-94, EXIT 16",Libertyville,IL,290,3.599,42.2830786,-87.9531303
72586,Loves Travel Stop #875,"I-49, Exit 15",Opelousas,LA,730,3.08566666,30.5335302,-92.081509
72587,Allsups Convenience #2416,I-20 EXIT 244 AND HWY 70,Sweetwater,TX,575,2.884,32.450138,-100.4421711
72588,ALLSUPS CONVENIENCE #2430,US 380,Jacksboro,TX,630,3.044,33.2195301,-98.1642475
72589,ALLSUPS CONVENIENCE #2056,US 287,Memphis,TX,585,2.929,34.7253581,-100.540097
72590,MAVERIK #716,I-80 & SR-351,Wells,NV,835,3.39233333,41.1107264,-114.963144
72591,Quiktrip #7173,"I-20, EXIT 156",Pell City,AL,587,2.999,33.5862149,-86.2860888
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,3.199,39.2440411,-88.4876499
72592,QUIKTRIP #7191,US-45 & I-57,Effingham,IL,510,2.999,39.2440411,-88.4876499
72594,Quiktrip #7900,I-30 & FM-989,Texarkana,TX,766,2.85733333,33.44667445,-94.07714830522015
72595,CIRCLE K #2654400,SR-115,Kearneysville,WV,22,3.26566666,39.3881556,-77.8855516
72596,Hucks Food & Fuel #401 dba Pilot #1360,"I-69, EXIT 25",Mayfield,KY,490,3.599,36.7413624,-88.6352595
72597,CIRCLE K #4705697,US 422,Warren,OH,573,3.61233333,39.4203978,-84.180897
72599,FATDOGS LEXINGTON,US-283,Lexington                               ,NE,475,2.979,40.7788486,-99.7414869
72603,THORNTONS #170,I-465 Exit 46 & US-40,Indianapolis,IN,375,3.599,39.7683331,-86.1583502
72606,PETRO-CARD 24 #910474,US-65,Malta Bend                              ,MO,276,3.439,39.1933879,-93.3630725
72607,TOWN PUMP FOOD STORE #6300,I-90 & US-191,Big Timber,MT,786,3.539,45.834901,-109.955311
72608,Petro-Card 24 #910640,US-61,Perryville                              ,MO,275,3.099,37.7275127,-89.8645455
72610,JORDANS KWIK STOP #6,I-55 Exit 48 & SR-140,Osceola,AR,418,3.01233333,35.7050778,-89.969532
72611,Kwik Trip # 1722,SR 35 & SR 553,Gwinn                                   ,MI,395,3.819,46.2914075,-87.43780081725001
72612,PETRO-CARD 24 #910411,I-44 & SR-32,Lebanon                                 ,MO,535,3.099,37.6806669,-92.6637835
72614,FAST FUEL FOOD STORES,SR-4,Gassaway                                ,WV,44,3.56566666,38.6732278,-80.7746622
72615,U STOP #4,US-6 ,Lincoln                                 ,NE,413,3.399,40.8088861,-96.7077751
72616,PETRO-CARD 24 #910700,SR-32,Sainte Genevieve                        ,MO,275,3.099,37.88958,-90.1856637
72619,MARTYVILLE MARATHON,SR-25,Tishomingo,MS,742,3.279,34.7238634,-88.2268403
72620,CENEX,US-2 ,Leeds,ND,452,3.249,48.288888,-99.437635
72621,PETRO-CARD 24 #1047,SR-240,Slater                                  ,MO,276,3.459,39.2213138,-93.0613025
72622,Phillips 66,US- 60 & HWY AD,Dexter                                  ,MO,275,3.40233333,36.7932594,-89.9532508
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.499,41.5263603,-88.0840212
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.299,41.5263603,-88.0840212
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.399,41.5263603,-88.0840212
72623,LENNYS FOOD N FUEL,US-6,Joliet,IL,296,3.659,41.5263603,-88.0840212
72625,PETRO-CARD 24,SR-46 & US-71,Maryville                               ,MO,567,3.129,40.3460468,-94.8723858
72626,MFA OIL,SR-18,Lake City                               ,AR,418,3.399,35.8178347,-90.4352475
72628,Gas Pro 6,SR-121 & US-25,Trenton                                 ,SC,135,3.46566666,33.7416558,-81.8423388
72629,MFA #910600,SR-28,Owensville                              ,MO,392,3.299,38.3456023,-91.5015487
72630,PETRO-CARD 24 #910250,US-54 BUS,Fulton                                  ,MO,392,3.299,38.8467082,-91.9479586
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849,41.6000318,-87.9381112
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,41.6000318,-87.9381112
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,41.6000318,-87.9381112
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,41.6000318,-87.9381112
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.849,41.6000318,-87.9381112
72631,THORNTONS #221348,I-355 & SR-7,Homer Glen,IL,296,3.899,41.6000318,-87.9381112
72633,Petro-Card 24 #910830,SR-52,Windsor                                 ,MO,400,3.499,38.5322401,-93.5221545
72634,MURPHY USA #7827,US-385 & US-60,Hereford                                ,TX,585,2.829,34.8245521,-102.398778
72635,GULF,SR-140,Boylston,MA,34,3.839,42.3534194,-71.06443
72637,AZTEX #104,I-40 Exit 398,Knoxville,TN,405,3.359,35.97603695,-83.93144881048028
72639,ALLSUPS #2423,US-377 & US-70,Madill,OK,253,2.959,34.0902508,-96.7715618
72640,Kwik Trip # 1721,SR 553 & FM 480,Marquette                               ,MI,395,3.819,46.4481521,-87.6305899
72642,LOVES TRAVEL STOP #857,US-95 & US-6,Tonopah,NV,910,3.71566666,38.100063,-117.22506087703566
72643,ONCUE #147,"I-44, EXIT 12",Oklahoma City,OK,483,3.049,35.4729886,-97.5170536
72644,MAVERIK COUNTRY STORE #642,I-25 EXIT 262,Fort Collins,CO,800,3.259,40.5667806,-105.0061015
72645,MAVERIK #723,"I-10, EXIT 240",Marana,AZ,980,3.04566666,32.4483736,-111.211475
72646,TOOT N TOTUM #131,US 87,Lamesa,TX,710,3.109,32.7357287,-101.9550202
72647,RACEWAY #6972,US-83 & US-43,Demopolis,AL,615,3.07733333,32.5178284,-87.8368201
72648,Loves Travel Stop #873,US 50,Canon City,CO,803,3.509,38.4422506,-105.2348795
72649,Love's Travel Stop #891,US 93,Jackpot,NV,835,3.62733333,41.9838732,-114.673186
72650,Loves Travel Stop #862,I-35 Exit 65,Cotulla,TX,693,3.589,28.449365436208087,-99.23875640864192
72651,QUIKTRIP #7132,"I-16, EXIT 152",Bloomingdale,GA,195,3.03233333,32.1324249,-81.2990018
72652,Quiktrip #4148,I-35 & GRAND AVE PKWY,Pflugerville,TX,595,2.88233333,30.4393696,-97.6200043
72653,Quiktrip #7153,US-78 & EXIT #4,Olive Branch,MS,435,2.91566666,34.9617605,-89.8295315
72655,RACEWAY #6988,US-79 & US-41,Clarksville,TN,460,2.999,36.5277607,-87.3588703
72656,ALLSUPS #2437,HWY 176 & HWY 115,Andrews,TX,710,3.39566666,32.2690953,-102.6042447
72660,RACEWAY #6989,US-157 & COURT ST ,Moulton,AL,615,3.049,34.4817816,-87.2919449
72663,LOC STOP TRAVEL CENTER,US-82,Dawson,GA,10,3.499,34.4077085,-84.1356771
72664,RACETRAC #2606,"I-30, EXIT 32B & SR-181",Grand Prairie,TX,630,2.92566666,32.759197308886776,-97.0161964259575
72666,CIRCLE K #2707043,"I-75/SR-401, EXIT 39 & SR-37",Adel,GA,20,2.999,31.1371358,-83.4234936
72667,LOVES TRAVEL STOP #884,"I-30, Exit 46",Prescott,AR,635,3.47566666,33.8026107,-93.3810057
72668,LOVES TRAVEL STOP #350,"I-19, Exit 12",Nogales,AZ,980,3.609,31.3402134,-110.936081
72669,Quiktrip #356,US-81 & S Victoria RD,Wichita,KS,570,3.194,37.68118565,-97.38720322122725
72672,7-Eleven #42205,US 79,Hearne,TX,765,3.449,30.8788819,-96.5962378
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.199,38.3172715,-88.9031201
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.099,38.3172715,-88.9031201
72674,QUIKTRIP #7190,I-64 EXIT 94,Mount Vernon,IL,540,3.399,38.3172715,-88.9031201
72675,Maverik Country Store #715,I-80 EXIT 107,Big Springs,NE,475,3.10066666,41.061381,-102.074349
72676,KWIK TRIP #1212,"I 90, EXIT 43 ",Worthington,MN,425,3.164,43.6205056,-95.5956434
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.279,45.820233,-88.06596
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.399,45.820233,-88.06596
72677,KWIK TRIP #1256,SR 2 E,Iron Mountain,MI,360,3.289,45.820233,-88.06596
72678,FLYING J #1056,I-90/ I-80,Edon                                    ,OH,550,3.899,41.556367,-84.7690441
72679,TEX BEST #532,US-281 & HWY 186,Edinburg,TX,639,3.02066666,26.3013982,-98.1624501
72680,RACEWAY #6990,US-98,Foley,AL,155,3.07566666,30.4065868,-87.6835974
72681,MAVERIK #691,I-76 EXIT 3,Denver,CO,800,3.284,39.7392364,-104.984862
72682,Maverik #695,I-15 EXIT 276,American Fork,UT,835,3.349,40.3768064,-111.7959146
72683,HUCKS FOOD & FUEL #383,SR-57,Evansville                              ,IN,340,3.759,37.970495,-87.5715641
72685,CHUBBYS TRAVEL CENTER,"I-35, Exit 127",Natalia,TX,740,2.97233333,29.182336160875245,-98.84246354220281
72687,Kwik Trip #1203,US-71 & Airport Rd,Redwood Falls,MN,425,3.349,44.5393721,-95.1164478
72688,SHEETZ #772,I-70 EXIT 59,Springfield,OH,317,3.054,39.9234046,-83.810138
72689,ROAD RANGER #285,I-10 EXIT 605,Seguin,TX,740,3.11066666,29.54613757793207,-98.05374369130794
72690,Noble East Lyme,"I-95, EXIT 75",East Lyme,CT,100,3.759,41.3569909,-72.2258709
72691,KUM & GO #2402,US 60,Springfield,MO,535,3.17566666,37.2081729,-93.2922715
72693,Kum & Go #2404,US 60,Aurora,MO,535,3.119,36.9724863,-93.7211623
72694,7-ELEVEN #42195,I-385 EXIT 23,Fountain Inn,SC,30,3.11566666,34.6925263,-82.1987922
72695,Quiktrip #7906,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.83733333,32.490397539231935,-94.35588141691669
72696,QUIKTRIP #1742,"I-475/SR-408, exit 5 & SR-74",Macon,GA,85,3.089,32.8406946,-83.6324022
72698,QUIKTRIP #7242,"I-10, EXIT 31",Gulfport,MS,733,2.91566666,30.3674198,-89.0928155
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.079,41.91454155555555,-87.99710955555555
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.269,41.91454155555555,-87.99710955555555
72699,Quiktrip #7195,"I-355, EXIT 29",Addison,IL,290,3.179,41.91454155555555,-87.99710955555555
72700,RACEWAY #6726,"I-30, Exit 172",Thomson,GA,135,3.399,33.4663248,-82.5026089
72701,Loves Travel Stop #887,I-55 EXIT 178,Herculaneum,MO,540,3.15566666,38.2683879,-90.3801201
72702,Loves Travel Stop #854,I-49 EXIT 215,Shreveport,LA,745,2.93733333,32.46029828168662,-93.824487
72705,SHEETZ #795,US-460 & CR-629,Disputanta,VA,180,2.98233333,37.123709500000004,-77.22417819361269
72706,Sheetz #790,I-77 EXIT 100,Mount Airy,NC,65,2.859,36.4993877,-80.6072138
72707,QUIKTRIP #4299,"I-25, EXIT 158",Monument,CO,796,3.159,39.0916586,-104.872758
72709,KWIK TRIP #1299,FM 164,Sussex,WI,444,3.28566666,43.1339001,-88.2220372
72710,KWIK STAR #1285,I-229 EXIT 9,Sioux Falls,SD,530,2.95233333,43.5476008,-96.7293629
72711,Kwik Trip #1260,FM 65 ,Roberts,WI,448,3.424,44.9838558,-92.5560301
72713,Kwik Star #1217,FM 11,Sioux Falls,SD,530,2.939,43.5476008,-96.7293629
72714,LOVES TRAVEL STOP  #771,I-85 & SR-18,West Point,GA,720,3.679,32.8772531,-85.183728
72715,FLYING J TRAVEL PLAZA #1372,"I-40, EXIT 28",Yucca,AZ,910,3.849,34.8726671,-114.149858
72715,FLYING J #1372,"I-40, EXIT 28",Yucca,AZ,910,3.999,34.8726671,-114.149858
72716,RACEWAY #7000,US-1 & SR-40,Folkston,GA,75,3.099,30.8305818,-82.0097846
72719,TA EXPRESS LITTLEFIELD,"I-15, EXIT 8",Littlefield,AZ,910,3.679,36.8871992,-113.9296876
72721,Racetrac #2625,SR 72 E & SHIELDS RD,Huntsville,AL,615,2.97733333,34.729847,-86.5859011
72723,ONE9 #1362,"I-40, EXIT 253",Winslow,AZ,930,3.22566666,35.016918950000004,-110.72575546422247
72724,ONE9 #484,I-40 EXIT 146,Ash Fork,AZ,930,3.329,35.22125905,-112.49260678414618
72725,CASEYS #4481,US 75,Denison,TX,253,2.93566666,33.7556593,-96.536658
72727,CASEYS #4319,SR-141,Perry,IA,320,3.129,41.8386547,-94.1066411
72728,CASEYS #4304,FM 103 & Belten Dr,Crete,NE,413,3.45733333,40.628143,-96.961372
72732,KUM & GO #2212,I-35 EXIT 89,Ankeny,IA,320,3.13233333,41.7320796,-93.605092
72733,Parker's #94,US-17 N,Georgetown,SC,42,2.989,33.4392245,-79.3343041
72734,7-ELEVEN #41940,I-95,West Haven,CT,100,3.999,41.2706527,-72.9470471
72735,7-Eleven #41376,I-26 Exit 154B,Orangeburg,SC,42,3.22566666,33.4525530969879,-80.72432965273275
72736,FRIENDLY GUS STORE #12,I-16 Exit 49,Dublin,GA,85,3.27566666,32.5404447,-82.903754
72737,Mollys Food and Fuel,"I-20, EXIT 175 & SR-150",Thomson,GA,135,3.499,33.4663248,-82.5026089
72738,BREAK TIME #3172,US-50/US-63,Jefferson City,MO,310,3.33566666,38.577359,-92.1724265
72739,MAVERIK #712,US 70 & US 54,Alamogordo,NM,640,3.05566666,32.889453893587984,-105.97014404100481
72740,Caseys #4303,"I-80, EXIT 257 & US-183",Elm Creek,NE,475,3.03233333,40.7174179,-99.3732957
72741,Caseys #4298,"I-55, EXIT 220 & SR-47",Dwight,IL,368,3.349,41.0944767,-88.4250597
72742,Racetrac #2612,I-675 EXIT 7,Ellenwood,GA,18,3.109,33.6101096,-84.287978
72743,PEOTONE TRAVEL CENTER,I-57 & SR-25,Peotone,IL,290,3.459,41.3323725,-87.7850863
72743,PEOTONE TRAVEL CENTER,I-57 & SR-25,Peotone,IL,290,3.499,41.3323725,-87.7850863
72745,Loves Travel Stop #870,US-81 Exit 12 & SR-12,Watertown,NY,220,4.149,43.9747838,-75.9107565
72746,PARKERS #103,"I-26, Exit 205A",Ladson,SC,42,3.28233333,32.9857275,-80.1098123
72747,One9 #1358,"I-40,  EXIT 16",Gallup                                  ,NM,580,3.24566666,35.5283506,-108.743907
72748,HORIZON TRAVEL PLAZA,US-411,Cartersville,GA,193,2.934,34.1652304,-84.7997613
72749,KWIK TRIP #1282,FM 42 & S Duluth Ave,Sturgeon Bay,WI,582,3.50733333,44.8341639,-87.377042
72750,QUIKTRIP #1943,I-35 EXIT 368 & SR 22,Hillsboro,TX,641,2.919,31.95180172287486,-97.11358538090096
72752,QUIKTRIP #7178,I-65 EXIT 13 & SR 158,Saraland,AL,715,2.95733333,30.820742,-88.0705556
72753,QUIKTRIP #7908,I-40 EXIT 73,Amarillo,TX,585,2.874,35.19561396742317,-101.85981412857859
72754,RACETRAC #2495,US 41 & US 19,Griffin,GA,85,3.229,33.2467807,-84.2640904
72755,RACETRAC #2620,I-465 Exit 42,Indianapolis,IN,375,3.159,39.7683331,-86.1583502
72756,Loves Travel Stop #876,I-94 Exit 34A,Michigan City,IN,365,3.789,41.7075394,-86.8950297
72757,Loves Travel Stop #860,I-59 EXIT 1,Picayune,MS,725,3.15566666,30.5254692,-89.6795084
72758,CEFCO #1117,I-20 EXIT 617,Marshall,TX,766,2.83233333,32.490397539231935,-94.35588141691669
72759,Allsups Convenience Store #2461,US-87 & SR-137,Lamesa,TX,612,3.099,32.7357287,-101.9550202
72760,RaceWay #6999,US-84 & US-319,Thomasville,GA,20,3.16566666,30.8365815,-83.9787808
72761,RACETRAC #2629,US-72/US-43 & SR-20,Tuscumbia,AL,615,2.999,34.7312005,-87.70253
72763,FASTRAC MARKET #500270,SR-5/SR-13,Canastota,NY,235,4.349,43.079672,-75.751076
72763,FASTRAC MARKET #500270,SR-5/SR-13,Canastota,NY,235,4.449,43.079672,-75.751076
